metric,dataset,tuning,model,ACC_DIFF,FAIR_DIFF,DELTA_DIFF
demographic_parity,compas,False,FairSSL-CT_EqOddsPostprocessing,-12.365,0.6012,-5.8819
demographic_parity,compas,False,FairSSL-CT_CalibratedEqOddsPostprocessing,-4.7516,-57.5425,-30.4451
demographic_parity,compas,False,FairSSL-CT_DPAbstention,-5.3456,-5.2524,-4.8748
demographic_parity,compas,False,FairSSL-CT_FaX,-1.7819,-23.8339,-11.998
demographic_parity,compas,False,FairSSL-LP_PrejudiceRemover,-10.7991,-47.6605,-29.2298
demographic_parity,compas,False,FairSSL-LP_FairnessConstraintModel,-12.203,-0.5017,-6.3524
demographic_parity,compas,False,FairSSL-LP_DisparateMistreatmentModel,-2.0518,-12.4741,-7.263
demographic_parity,compas,False,FairSSL-LP_GerryFairClassifier,-14.3089,-0.4219,-3.5006
demographic_parity,compas,False,FairSSL-LP_AdversarialDebiasing,-11.987,-29.1732,-20.5801
demographic_parity,compas,False,FairSSL-LP_ExponentiatedGradientReduction,-21.1663,4.1665,-6.7184
demographic_parity,compas,False,FairSSL-LP_GridSearchReduction,-21.1663,7.7295,-6.7184
demographic_parity,compas,False,FairSSL-LP_MetaFairClassifier,-13.9309,-20.5936,-16.1823
demographic_parity,compas,False,FairSSL-LP_AdaFair,-6.0475,3.7754,-1.1361
demographic_parity,compas,False,FairSSL-LP_FAGTB,-6.7495,2.2802,-1.7217
demographic_parity,compas,False,FairSSL-LP_HGR,-21.6523,1.8942,-8.7035
demographic_parity,compas,False,FairSSL-LP_GeneralFairERM,-22.9482,-6.2809,-12.0126
demographic_parity,compas,False,FairSSL-LP_MultiAdversarialDebiasing,-21.1663,0.0,-6.7184
demographic_parity,compas,False,FairSSL-LP_RejectOptionClassification,-5.8315,3.2736,0.4569
demographic_parity,compas,False,FairSSL-LP_EqOddsPostprocessing,-19.6544,3.4725,-6.0195
demographic_parity,compas,False,FairSSL-LP_CalibratedEqOddsPostprocessing,-11.2311,-50.465,-30.8481
demographic_parity,compas,False,FairSSL-LP_DPAbstention,-4.6976,-0.7893,0.3343
demographic_parity,compas,False,FairSSL-LP_FaX,0.0,-15.9456,-7.9458
demographic_parity,compas,False,FairSSL-LS_PrejudiceRemover,-10.5292,-45.1005,-27.5178
demographic_parity,compas,False,FairSSL-LS_FairnessConstraintModel,-6.9654,-8.188,-7.5767
demographic_parity,compas,False,FairSSL-LS_DisparateMistreatmentModel,-3.1317,-10.1712,-6.6515
demographic_parity,compas,False,FairSSL-LS_GerryFairClassifier,-13.7149,-0.4219,-2.7563
demographic_parity,compas,False,FairSSL-LS_AdversarialDebiasing,-13.7149,-28.7613,-21.2381
demographic_parity,compas,False,FairSSL-LS_ExponentiatedGradientReduction,-20.5724,4.1665,-5.974
demographic_parity,compas,False,FairSSL-LS_GridSearchReduction,-20.5724,8.6243,-5.974
demographic_parity,compas,False,FairSSL-LS_MetaFairClassifier,-12.041,-24.8005,-17.6378
demographic_parity,compas,False,FairSSL-LS_AdaFair,-5.7775,7.6012,0.9118
demographic_parity,compas,False,FairSSL-LS_FAGTB,-6.9654,4.4508,-1.0413
demographic_parity,compas,False,FairSSL-LS_HGR,-16.1987,3.7824,-4.5853
demographic_parity,compas,False,FairSSL-LS_GeneralFairERM,-17.6566,-0.0583,-5.8081
demographic_parity,compas,False,FairSSL-LS_MultiAdversarialDebiasing,-20.5724,0.0,-5.974
demographic_parity,compas,False,FairSSL-LS_RejectOptionClassification,-4.5356,-4.6447,-2.4069
demographic_parity,compas,False,FairSSL-LS_EqOddsPostprocessing,-15.9287,3.4725,-3.7093
demographic_parity,compas,False,FairSSL-LS_CalibratedEqOddsPostprocessing,-11.5011,-52.7254,-31.8972
demographic_parity,compas,False,FairSSL-LS_DPAbstention,-3.3477,-1.7069,0.2535
demographic_parity,compas,False,FairSSL-LS_FaX,-1.3499,-16.292,-8.497
demographic_parity,compas,False,FairSSL-ST_PrejudiceRemover,-5.4536,-45.2044,-24.735
demographic_parity,compas,False,FairSSL-ST_FairnessConstraintModel,-10.3672,1.0141,-3.7976
demographic_parity,compas,False,FairSSL-ST_DisparateMistreatmentModel,-1.6199,-14.471,-8.0454
demographic_parity,compas,False,FairSSL-ST_GerryFairClassifier,-19.9784,0.0,-4.502
demographic_parity,compas,False,FairSSL-ST_AdversarialDebiasing,-5.3456,-54.1639,-29.7547
demographic_parity,compas,False,FairSSL-ST_ExponentiatedGradientReduction,-1.1879,-16.8095,-5.5947
demographic_parity,compas,False,FairSSL-ST_GridSearchReduction,0.27,-11.1693,-5.4497
demographic_parity,compas,False,FairSSL-ST_MetaFairClassifier,-0.8639,-27.4477,-13.6699
demographic_parity,compas,False,FairSSL-ST_AdaFair,-0.27,-1.3881,-0.5591
demographic_parity,compas,False,FairSSL-ST_FAGTB,-0.432,-10.7454,-5.5887
demographic_parity,compas,False,FairSSL-ST_HGR,-5.6695,-14.0929,-7.0833
demographic_parity,compas,False,FairSSL-ST_GeneralFairERM,-17.4406,-3.1914,-6.0916
demographic_parity,compas,False,FairSSL-ST_MultiAdversarialDebiasing,-3.6177,-13.6324,-3.1379
demographic_parity,compas,False,FairSSL-ST_RejectOptionClassification,-10.4752,-3.1042,-3.4314
demographic_parity,compas,False,FairSSL-ST_EqOddsPostprocessing,-20.6803,3.2624,-6.3602
demographic_parity,compas,False,FairSSL-ST_CalibratedEqOddsPostprocessing,-3.2937,-37.9784,-20.1231
demographic_parity,compas,False,FairSSL-ST_DPAbstention,-1.4039,-2.3692,0.5973
demographic_parity,compas,False,FairSSL-ST_FaX,-1.0259,-13.7583,-6.7711
demographic_parity,german,False,LTDD_PrejudiceRemover,0.6667,3.298,1.9823
demographic_parity,german,False,LTDD_SquaredDifferenceFairLogistic,1.6667,3.298,2.649
demographic_parity,german,False,LTDD_FairnessConstraintModel,1.3333,5.4245,3.5456
demographic_parity,german,False,LTDD_DisparateMistreatmentModel,1.3333,-1.81,0.4283
demographic_parity,german,False,LTDD_ConvexFrameworkModel,1.6667,3.298,2.649
demographic_parity,german,False,LTDD_HSICLinearRegression,1.0,4.3251,2.6626
demographic_parity,german,False,LTDD_GerryFairClassifier,1.0,4.3251,2.6626
demographic_parity,german,False,LTDD_AdversarialDebiasing,2.0,4.9636,3.4818
demographic_parity,german,False,LTDD_ExponentiatedGradientReduction,0.6667,2.1987,1.4327
demographic_parity,german,False,LTDD_GridSearchReduction,1.6667,2.3763,2.1882
demographic_parity,german,False,LTDD_MetaFairClassifier,0.3333,-1.4158,-0.2079
demographic_parity,german,False,LTDD_AdaFair,-8.6667,-2.021,-3.3895
demographic_parity,german,False,LTDD_FAGTB,0.6667,3.62,2.4767
demographic_parity,german,False,LTDD_HGR,-2.6667,3.0537,0.1935
demographic_parity,german,False,LTDD_FairDummies,-11.3333,-7.3066,-7.3434
demographic_parity,german,False,LTDD_GeneralFairERM,-24.0,-9.7829,-16.7749
demographic_parity,german,False,LTDD_MultiAdversarialDebiasing,0.0,0.0,0.0
demographic_parity,german,False,LTDD_FairGeneralizedLinearModel,1.6667,3.298,2.649
demographic_parity,german,False,LTDD_GradualCompatibility,1.3333,1.9155,1.7911
demographic_parity,german,False,LTDD_RejectOptionClassification,3.3333,3.409,3.3712
demographic_parity,german,False,LTDD_EqOddsPostprocessing,1.0,-0.1055,0.4473
demographic_parity,german,False,LTDD_CalibratedEqOddsPostprocessing,0.6667,3.9365,2.743
demographic_parity,german,False,LTDD_JiangNachum,1.6667,3.5811,2.6239
demographic_parity,german,False,LTDD_DPAbstention,0.0,-0.7107,-0.3553
demographic_parity,german,False,LTDD_FaX,1.3333,4.9636,3.1485
demographic_parity,german,False,LTDD_FairBayesDPP,-0.3333,-1.1771,0.7022
demographic_parity,german,False,LFR_FairnessConstraintModel,0.0,0.0,0.0
demographic_parity,german,False,LFR_ConvexFrameworkModel,-43.6667,-43.5456,-43.6061
demographic_parity,german,False,LFR_HSICLinearRegression,-41.6667,-7.6786,-24.6727
demographic_parity,german,False,LFR_AdversarialDebiasing,-43.0,-100.0,-71.5
demographic_parity,german,False,LFR_ExponentiatedGradientReduction,0.0,0.0,0.0
demographic_parity,german,False,LFR_GridSearchReduction,-60.0,0.0,-30.0
demographic_parity,german,False,LFR_MetaFairClassifier,-59.0,-1.9488,-30.4744
demographic_parity,german,False,LFR_AdaFair,0.0,0.0,0.0
demographic_parity,german,False,LFR_FAGTB,0.0,0.0,0.0
demographic_parity,german,False,LFR_HGR,0.0,0.0,0.0
demographic_parity,german,False,LFR_FairDummies,-46.0,-21.7534,-33.8767
demographic_parity,german,False,LFR_GeneralFairERM,-15.6667,-11.0321,-13.3494
demographic_parity,german,False,LFR_MultiAdversarialDebiasing,0.0,0.0,0.0
demographic_parity,german,False,Fair-SMOTE_PrejudiceRemover,-25.6667,-57.2483,-41.4575
demographic_parity,german,False,Fair-SMOTE_SquaredDifferenceFairLogistic,-8.6667,-9.1167,-8.8917
demographic_parity,german,False,Fair-SMOTE_FairnessConstraintModel,-8.0,-3.0204,-5.5102
demographic_parity,german,False,Fair-SMOTE_DisparateMistreatmentModel,-7.6667,-9.3332,-8.4999
demographic_parity,german,False,Fair-SMOTE_ConvexFrameworkModel,-8.6667,-9.1167,-8.8917
demographic_parity,german,False,Fair-SMOTE_HSICLinearRegression,-11.0,-6.7792,-8.8896
demographic_parity,german,False,Fair-SMOTE_GerryFairClassifier,-59.0,4.3251,-27.3374
demographic_parity,german,False,Fair-SMOTE_AdversarialDebiasing,-23.0,-36.5499,-29.7749
demographic_parity,german,False,Fair-SMOTE_ExponentiatedGradientReduction,-38.6667,0.7551,-18.9558
demographic_parity,german,False,Fair-SMOTE_GridSearchReduction,-24.6667,-53.2786,-38.9726
demographic_parity,german,False,Fair-SMOTE_MetaFairClassifier,1.0,-12.5756,-5.7878
demographic_parity,german,False,Fair-SMOTE_AdaFair,-4.6667,-3.7199,-4.1933
demographic_parity,german,False,Fair-SMOTE_FAGTB,-6.3333,1.6046,-2.3644
demographic_parity,german,False,Fair-SMOTE_HGR,-13.0,8.356,-2.322
demographic_parity,german,False,Fair-SMOTE_FairDummies,-17.3333,-7.5121,-6.1182
demographic_parity,german,False,Fair-SMOTE_GeneralFairERM,-20.6667,2.7261,-4.5258
demographic_parity,german,False,Fair-SMOTE_MultiAdversarialDebiasing,0.0,0.0,0.0
demographic_parity,german,False,Fair-SMOTE_FairGeneralizedLinearModel,-8.6667,-9.1167,-8.8917
demographic_parity,german,False,Fair-SMOTE_GradualCompatibility,-8.0,-6.707,-7.3535
demographic_parity,german,False,Fair-SMOTE_RejectOptionClassification,-8.0,5.2301,-1.3849
demographic_parity,german,False,Fair-SMOTE_EqOddsPostprocessing,1.6667,3.1592,2.4129
demographic_parity,german,False,Fair-SMOTE_CalibratedEqOddsPostprocessing,-31.6667,-51.0854,-41.3761
demographic_parity,german,False,Fair-SMOTE_DPAbstention,-14.3333,0.8828,-5.3816
demographic_parity,german,False,Fair-SMOTE_FaX,-10.0,-10.7823,-10.3911
demographic_parity,german,False,FairSSL-CT_PrejudiceRemover,-16.3333,-49.8973,-32.6434
demographic_parity,german,False,FairSSL-CT_FairnessConstraintModel,-11.3333,-0.2887,-3.9566
demographic_parity,german,False,FairSSL-CT_DisparateMistreatmentModel,-11.3333,-4.7304,-8.0319
demographic_parity,german,False,FairSSL-CT_GerryFairClassifier,-59.0,3.0981,-27.3374
demographic_parity,german,False,FairSSL-CT_AdversarialDebiasing,-16.0,-48.9756,-27.8157
demographic_parity,german,False,FairSSL-CT_ExponentiatedGradientReduction,-2.0,-3.087,-2.5435
demographic_parity,german,False,FairSSL-CT_GridSearchReduction,-11.6667,-42.7017,-27.0842
demographic_parity,german,False,FairSSL-CT_MetaFairClassifier,-12.6667,-40.3753,-26.521
demographic_parity,german,False,FairSSL-CT_AdaFair,-15.6667,-6.546,-11.1063
demographic_parity,german,False,FairSSL-CT_FAGTB,-24.3333,-7.5176,-15.3286
demographic_parity,german,False,FairSSL-CT_HGR,-12.6667,-14.0359,-13.3513
demographic_parity,german,False,FairSSL-CT_GeneralFairERM,-11.6667,-2.0932,-6.8799
demographic_parity,german,False,FairSSL-CT_MultiAdversarialDebiasing,-37.0,-44.8892,-40.9446
demographic_parity,german,False,FairSSL-CT_RejectOptionClassification,3.0,-4.2752,2.5291
demographic_parity,german,False,FairSSL-CT_EqOddsPostprocessing,-40.6667,-1.1826,-19.123
demographic_parity,german,False,FairSSL-CT_CalibratedEqOddsPostprocessing,-21.0,-42.6684,-30.2296
demographic_parity,german,False,FairSSL-CT_DPAbstention,-35.0,-3.1703,-19.0851
demographic_parity,german,False,FairSSL-CT_FaX,-12.0,-1.9544,-6.0444
demographic_parity,german,False,FairSSL-LP_PrejudiceRemover,-14.0,-32.247,-22.2796
demographic_parity,german,False,FairSSL-LP_FairnessConstraintModel,-15.3333,1.3769,-4.7518
demographic_parity,german,False,FairSSL-LP_DisparateMistreatmentModel,-14.0,1.8211,-6.0894
demographic_parity,german,False,FairSSL-LP_GerryFairClassifier,-59.0,2.3541,-27.3374
demographic_parity,german,False,FairSSL-LP_AdversarialDebiasing,-13.3333,-42.8794,-23.0622
demographic_parity,german,False,FairSSL-LP_ExponentiatedGradientReduction,-5.3333,-3.7699,-4.3101
demographic_parity,german,False,FairSSL-LP_GridSearchReduction,-19.0,-45.2557,-31.6559
demographic_parity,german,False,FairSSL-LP_MetaFairClassifier,-6.0,-23.0415,-14.5207
demographic_parity,german,False,FairSSL-LP_AdaFair,-17.0,-3.9254,-10.4627
demographic_parity,german,False,FairSSL-LP_FAGTB,-18.6667,-0.0722,-8.4006
demographic_parity,german,False,FairSSL-LP_HGR,-15.3333,1.7323,-6.8005
demographic_parity,german,False,FairSSL-LP_GeneralFairERM,-13.6667,-10.5991,-12.1329
demographic_parity,german,False,FairSSL-LP_MultiAdversarialDebiasing,0.0,0.0,0.0
demographic_parity,german,False,FairSSL-LP_RejectOptionClassification,-52.3333,-0.0555,-22.0278
demographic_parity,german,False,FairSSL-LP_EqOddsPostprocessing,-43.0,-2.0654,-20.359
demographic_parity,german,False,FairSSL-LP_CalibratedEqOddsPostprocessing,-26.3333,-35.4061,-28.8932
demographic_parity,german,False,FairSSL-LP_DPAbstention,-23.6667,-1.5713,-12.619
demographic_parity,german,False,FairSSL-LP_FaX,-15.0,-1.4935,-6.942
demographic_parity,german,False,FairSSL-LS_PrejudiceRemover,-33.3333,-39.1872,-34.5502
demographic_parity,german,False,FairSSL-LS_FairnessConstraintModel,-15.6667,-1.6268,-5.5542
demographic_parity,german,False,FairSSL-LS_DisparateMistreatmentModel,-14.0,-1.9488,-7.1166
demographic_parity,german,False,FairSSL-LS_GerryFairClassifier,-59.0,0.6218,-27.3374
demographic_parity,german,False,FairSSL-LS_AdversarialDebiasing,-39.0,-4.0642,-15.6218
demographic_parity,german,False,FairSSL-LS_ExponentiatedGradientReduction,-47.6667,-0.3664,-22.9089
demographic_parity,german,False,FairSSL-LS_GridSearchReduction,-27.0,-56.9818,-40.6529
demographic_parity,german,False,FairSSL-LS_MetaFairClassifier,-5.6667,-17.6892,-10.8534
demographic_parity,german,False,FairSSL-LS_AdaFair,-18.0,-10.488,-13.7971
demographic_parity,german,False,FairSSL-LS_FAGTB,-19.0,-19.4881,-17.4091
demographic_parity,german,False,FairSSL-LS_HGR,-23.0,0.6052,-11.1974
demographic_parity,german,False,FairSSL-LS_GeneralFairERM,-16.6667,-15.5905,-16.1286
demographic_parity,german,False,FairSSL-LS_MultiAdversarialDebiasing,-60.0,0.0,-30.0
demographic_parity,german,False,FairSSL-LS_RejectOptionClassification,-52.0,-1.6823,-22.3412
demographic_parity,german,False,FairSSL-LS_EqOddsPostprocessing,-34.6667,-0.3165,-14.4518
demographic_parity,german,False,FairSSL-LS_CalibratedEqOddsPostprocessing,-34.0,-6.9402,-17.6274
demographic_parity,german,False,FairSSL-LS_DPAbstention,-20.0,-5.2857,-12.3095
demographic_parity,german,False,FairSSL-LS_FaX,-15.6667,-6.2018,-8.7633
demographic_parity,german,False,FairSSL-ST_PrejudiceRemover,-26.3333,-53.5617,-39.9475
demographic_parity,german,False,FairSSL-ST_FairnessConstraintModel,-13.3333,-1.9488,-6.6722
demographic_parity,german,False,FairSSL-ST_DisparateMistreatmentModel,-14.0,-2.3541,-8.1771
demographic_parity,german,False,FairSSL-ST_GerryFairClassifier,-59.0,4.3251,-27.3374
demographic_parity,german,False,FairSSL-ST_AdversarialDebiasing,-24.6667,-30.337,-23.7153
demographic_parity,german,False,FairSSL-ST_ExponentiatedGradientReduction,-32.0,-2.4541,-17.227
demographic_parity,german,False,FairSSL-ST_GridSearchReduction,-20.6667,-55.0886,-37.8776
demographic_parity,german,False,FairSSL-ST_MetaFairClassifier,-6.6667,-21.6756,-14.1712
demographic_parity,german,False,FairSSL-ST_AdaFair,-10.3333,1.2825,-4.5254
demographic_parity,german,False,FairSSL-ST_FAGTB,-15.0,-0.7606,-7.8803
demographic_parity,german,False,FairSSL-ST_HGR,-16.0,-2.765,-9.3825
demographic_parity,german,False,FairSSL-ST_GeneralFairERM,-14.0,3.9309,-5.0345
demographic_parity,german,False,FairSSL-ST_MultiAdversarialDebiasing,-60.0,0.0,-30.0
demographic_parity,german,False,FairSSL-ST_RejectOptionClassification,5.6667,3.0259,8.3463
demographic_parity,german,False,FairSSL-ST_EqOddsPostprocessing,-5.0,2.2042,-0.4818
demographic_parity,german,False,FairSSL-ST_CalibratedEqOddsPostprocessing,-19.3333,-45.8997,-31.8975
demographic_parity,german,False,FairSSL-ST_DPAbstention,-20.3333,-2.1376,-11.2355
demographic_parity,german,False,FairSSL-ST_FaX,-13.6667,-4.686,-9.1292
demographic_parity,implicit30,False,LTDD_PrejudiceRemover,-6.8213,-25.5772,-15.1974
demographic_parity,implicit30,False,LTDD_SquaredDifferenceFairLogistic,-11.6839,-3.6505,-6.474
demographic_parity,implicit30,False,LTDD_FairnessConstraintModel,-9.05,-20.3225,-10.5215
demographic_parity,implicit30,False,LTDD_DisparateMistreatmentModel,-14.6556,2.2214,-4.8719
demographic_parity,implicit30,False,LTDD_ConvexFrameworkModel,-11.6839,-3.6505,-6.474
demographic_parity,implicit30,False,LTDD_HSICLinearRegression,-9.3652,-8.3234,-7.6736
demographic_parity,implicit30,False,LTDD_GerryFairClassifier,1.9586,-60.4082,-29.0448
demographic_parity,implicit30,False,LTDD_AdversarialDebiasing,-6.8213,-14.9161,-10.6098
demographic_parity,implicit30,False,LTDD_ExponentiatedGradientReduction,-10.4683,-17.5722,-9.3489
demographic_parity,implicit30,False,LTDD_GridSearchReduction,-9.1851,-13.4673,-8.5121
demographic_parity,implicit30,False,LTDD_MetaFairClassifier,-16.389,8.5386,-3.9252
demographic_parity,implicit30,False,LTDD_AdaFair,-6.9563,-13.3093,-10.1328
demographic_parity,implicit30,False,LTDD_FAGTB,-20.914,-3.2772,-6.1636
demographic_parity,implicit30,False,LTDD_HGR,-5.3129,-17.1125,-9.1857
demographic_parity,implicit30,False,LTDD_FairDummies,-21.6344,3.8804,-5.0023
demographic_parity,implicit30,False,LTDD_GeneralFairERM,-17.3796,-22.8046,-11.9932
demographic_parity,implicit30,False,LTDD_MultiAdversarialDebiasing,-10.941,-6.4158,-6.1914
demographic_parity,implicit30,False,LTDD_FairGeneralizedLinearModel,-11.6839,-3.6505,-6.474
demographic_parity,implicit30,False,LTDD_GradualCompatibility,-12.3368,1.7334,-5.3017
demographic_parity,implicit30,False,LTDD_RejectOptionClassification,-9.928,-17.0927,-11.8219
demographic_parity,implicit30,False,LTDD_EqOddsPostprocessing,-14.8582,6.6567,0.6219
demographic_parity,implicit30,False,LTDD_CalibratedEqOddsPostprocessing,-6.3485,-29.4096,-16.6971
demographic_parity,implicit30,False,LTDD_JiangNachum,-1.4183,-32.6541,-13.468
demographic_parity,implicit30,False,LTDD_DPAbstention,-1.8235,-30.1121,-12.7598
demographic_parity,implicit30,False,LTDD_FaX,-11.5489,-3.8747,-6.5299
demographic_parity,implicit30,False,LTDD_FairBayesDPP,-13.3724,-2.6143,-7.9933
demographic_parity,implicit30,False,LFR_PrejudiceRemover,-16.2314,-3.7646,-1.1056
demographic_parity,implicit30,False,LFR_SquaredDifferenceFairLogistic,-23.8181,-7.7705,-6.7106
demographic_parity,implicit30,False,LFR_FairnessConstraintModel,-13.1022,-13.1075,-13.1049
demographic_parity,implicit30,False,LFR_DisparateMistreatmentModel,-18.4376,-7.9078,-8.9606
demographic_parity,implicit30,False,LFR_ConvexFrameworkModel,-23.8181,-7.7705,-6.7106
demographic_parity,implicit30,False,LFR_HSICLinearRegression,-21.3868,-6.8549,-5.0596
demographic_parity,implicit30,False,LFR_GerryFairClassifier,-7.9244,-6.6728,-4.9235
demographic_parity,implicit30,False,LFR_AdversarialDebiasing,-16.344,0.6854,0.3202
demographic_parity,implicit30,False,LFR_ExponentiatedGradientReduction,-1.9811,-14.8192,-8.4002
demographic_parity,implicit30,False,LFR_GridSearchReduction,-5.7181,-3.6017,-3.7206
demographic_parity,implicit30,False,LFR_MetaFairClassifier,-13.575,6.1625,1.2915
demographic_parity,implicit30,False,LFR_AdaFair,-15.9613,6.4425,1.3865
demographic_parity,implicit30,False,LFR_FAGTB,-5.7632,0.1592,-2.802
demographic_parity,implicit30,False,LFR_HGR,-7.339,-5.334,-2.8061
demographic_parity,implicit30,False,LFR_FairDummies,-11.1661,-6.2653,-7.033
demographic_parity,implicit30,False,LFR_GeneralFairERM,-8.8699,0.1416,-2.4956
demographic_parity,implicit30,False,LFR_MultiAdversarialDebiasing,-5.6506,6.4425,1.3865
demographic_parity,implicit30,False,LFR_FairGeneralizedLinearModel,-23.6155,-7.7323,-6.5901
demographic_parity,implicit30,False,LFR_GradualCompatibility,-16.1639,-1.7883,-1.1305
demographic_parity,implicit30,False,LFR_RejectOptionClassification,-6.9563,-17.5291,-12.2427
demographic_parity,implicit30,False,LFR_EqOddsPostprocessing,-11.3688,6.4415,-1.6289
demographic_parity,implicit30,False,LFR_CalibratedEqOddsPostprocessing,-12.9896,-29.8207,-12.3327
demographic_parity,implicit30,False,LFR_JiangNachum,-3.3318,-18.4185,-10.8752
demographic_parity,implicit30,False,LFR_DPAbstention,-14.9032,-13.3768,-14.14
demographic_parity,implicit30,False,LFR_FaX,-13.71,-9.3668,-2.4659
demographic_parity,implicit30,False,Fair-SMOTE_PrejudiceRemover,-5.9658,-38.8449,-21.5949
demographic_parity,implicit30,False,Fair-SMOTE_SquaredDifferenceFairLogistic,-1.2607,-16.1685,-7.7128
demographic_parity,implicit30,False,Fair-SMOTE_FairnessConstraintModel,-4.4349,-12.9479,-4.3353
demographic_parity,implicit30,False,Fair-SMOTE_DisparateMistreatmentModel,-4.3449,-0.0835,-0.1656
demographic_parity,implicit30,False,Fair-SMOTE_ConvexFrameworkModel,-1.2607,-16.1685,-7.7128
demographic_parity,implicit30,False,Fair-SMOTE_HSICLinearRegression,-1.2157,-16.1685,-7.7128
demographic_parity,implicit30,False,Fair-SMOTE_GerryFairClassifier,-19.8334,17.1971,0.013
demographic_parity,implicit30,False,Fair-SMOTE_AdversarialDebiasing,-6.9788,-23.4637,-15.1537
demographic_parity,implicit30,False,Fair-SMOTE_ExponentiatedGradientReduction,-21.1166,-1.2686,-6.3299
demographic_parity,implicit30,False,Fair-SMOTE_GridSearchReduction,-8.0594,-16.3047,-9.1767
demographic_parity,implicit30,False,Fair-SMOTE_MetaFairClassifier,-6.8663,-21.3923,-14.1293
demographic_parity,implicit30,False,Fair-SMOTE_AdaFair,-5.538,-15.0171,-10.2776
demographic_parity,implicit30,False,Fair-SMOTE_FAGTB,-15.8262,-8.3972,-5.9884
demographic_parity,implicit30,False,Fair-SMOTE_HGR,-6.8438,5.6065,2.5595
demographic_parity,implicit30,False,Fair-SMOTE_FairDummies,-14.9257,-0.0707,-2.5567
demographic_parity,implicit30,False,Fair-SMOTE_GeneralFairERM,-21.792,-1.9489,-2.6205
demographic_parity,implicit30,False,Fair-SMOTE_MultiAdversarialDebiasing,-22.805,12.5831,-1.4728
demographic_parity,implicit30,False,Fair-SMOTE_FairGeneralizedLinearModel,-1.2607,-16.1685,-7.7128
demographic_parity,implicit30,False,Fair-SMOTE_GradualCompatibility,-2.3188,-13.4222,-7.8705
demographic_parity,implicit30,False,Fair-SMOTE_RejectOptionClassification,-18.0099,-2.2396,-8.245
demographic_parity,implicit30,False,Fair-SMOTE_EqOddsPostprocessing,-21.3643,8.1109,-1.5164
demographic_parity,implicit30,False,Fair-SMOTE_CalibratedEqOddsPostprocessing,-8.1495,-32.4544,-19.3114
demographic_parity,implicit30,False,Fair-SMOTE_DPAbstention,-4.9527,-10.4798,-4.3169
demographic_parity,implicit30,False,Fair-SMOTE_FaX,0.0,-35.2219,-16.6204
demographic_parity,implicit30,False,FairSSL-CT_PrejudiceRemover,-6.281,-63.5433,-32.053
demographic_parity,implicit30,False,FairSSL-CT_SquaredDifferenceFairLogistic,-4.6826,-24.3824,-11.4821
demographic_parity,implicit30,False,FairSSL-CT_FairnessConstraintModel,-8.172,-1.0816,-2.8833
demographic_parity,implicit30,False,FairSSL-CT_DisparateMistreatmentModel,-11.0536,-3.5305,-7.2921
demographic_parity,implicit30,False,FairSSL-CT_ConvexFrameworkModel,-4.5475,-24.9094,-11.678
demographic_parity,implicit30,False,FairSSL-CT_HSICLinearRegression,-4.1423,-25.6818,-11.8841
demographic_parity,implicit30,False,FairSSL-CT_GerryFairClassifier,-15.7362,4.5925,-5.5718
demographic_parity,implicit30,False,FairSSL-CT_AdversarialDebiasing,-7.7217,-36.6358,-20.0626
demographic_parity,implicit30,False,FairSSL-CT_ExponentiatedGradientReduction,-10.6484,-10.8311,-8.9615
demographic_parity,implicit30,False,FairSSL-CT_GridSearchReduction,-3.1067,-24.9285,-14.0176
demographic_parity,implicit30,False,FairSSL-CT_MetaFairClassifier,0.8555,-46.0735,-22.609
demographic_parity,implicit30,False,FairSSL-CT_AdaFair,-2.6114,-16.8092,-9.5978
demographic_parity,implicit30,False,FairSSL-CT_FAGTB,-1.6884,-14.6162,-6.0905
demographic_parity,implicit30,False,FairSSL-CT_HGR,-21.1842,4.2102,-8.487
demographic_parity,implicit30,False,FairSSL-CT_FairDummies,-16.0738,-5.1223,-10.5981
demographic_parity,implicit30,False,FairSSL-CT_GeneralFairERM,-23.3228,-3.406,-11.7479
demographic_parity,implicit30,False,FairSSL-CT_MultiAdversarialDebiasing,-12.8095,-5.9109,-9.3602
demographic_parity,implicit30,False,FairSSL-CT_FairGeneralizedLinearModel,-4.5925,-24.9113,-11.7015
demographic_parity,implicit30,False,FairSSL-CT_GradualCompatibility,-5.4255,-17.933,-9.867
demographic_parity,implicit30,False,FairSSL-CT_RejectOptionClassification,1.0806,-25.9267,-12.4231
demographic_parity,implicit30,False,FairSSL-CT_EqOddsPostprocessing,-18.5502,3.8432,-7.3535
demographic_parity,implicit30,False,FairSSL-CT_CalibratedEqOddsPostprocessing,-4.7951,-62.5503,-30.6336
demographic_parity,implicit30,False,FairSSL-CT_DPAbstention,-6.5511,-2.9764,-3.413
demographic_parity,implicit30,False,FairSSL-CT_FaX,-1.3958,-39.0589,-17.1881
demographic_parity,implicit30,False,FairSSL-LP_PrejudiceRemover,-4.1648,-66.9156,-32.7712
demographic_parity,implicit30,False,FairSSL-LP_SquaredDifferenceFairLogistic,-4.3224,-22.5495,-10.4755
demographic_parity,implicit30,False,FairSSL-LP_FairnessConstraintModel,-7.1589,-1.3609,-3.8941
demographic_parity,implicit30,False,FairSSL-LP_DisparateMistreatmentModel,-5.9658,-4.9432,-5.4545
demographic_parity,implicit30,False,FairSSL-LP_ConvexFrameworkModel,-4.1873,-23.4426,-10.8546
